"No.","Time","Source","Destination","Protocol","Length","Info"
"1964","4.826677","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1275269 Ack=439 Win=122 Len=1448 TSval=3140224039 TSecr=83370915 [TCP PDU reassembled in 2977]"
"1965","4.826677","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1276717 Ack=439 Win=122 Len=1448 TSval=3140224039 TSecr=83370915 [TCP PDU reassembled in 2977]"
"1966","4.826677","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=799278 Ack=438 Win=114 Len=1448 TSval=3140224039 TSecr=83370915 [TCP PDU reassembled in 3066]"
"1967","4.826677","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1278165 Ack=439 Win=122 Len=1448 TSval=3140224039 TSecr=83370915 [TCP PDU reassembled in 2977]"
"1968","4.826677","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1279613 Ack=439 Win=122 Len=1448 TSval=3140224039 TSecr=83370915 [TCP PDU reassembled in 2977]"
"1969","4.826677","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1281061 Ack=439 Win=122 Len=1448 TSval=3140224039 TSecr=83370915 [TCP PDU reassembled in 2977]"
"1970","4.826677","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=800726 Ack=438 Win=114 Len=1448 TSval=3140224039 TSecr=83370915 [TCP PDU reassembled in 3066]"
"1971","4.826677","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=802174 Ack=438 Win=114 Len=1448 TSval=3140224039 TSecr=83370915 [TCP PDU reassembled in 3066]"
"1972","4.826677","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=803622 Ack=438 Win=114 Len=1448 TSval=3140224039 TSecr=83370915 [TCP PDU reassembled in 3066]"
"1973","4.826706","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=439 Ack=1282509 Win=97 Len=0 TSval=83370926 TSecr=3140224039"
"1974","4.826731","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=438 Ack=805070 Win=378 Len=0 TSval=83370926 TSecr=3140224039"
"1975","4.838968","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1282509 Ack=439 Win=122 Len=1448 TSval=3140224050 TSecr=83370926 [TCP PDU reassembled in 2977]"
"1976","4.838968","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1283957 Ack=439 Win=122 Len=1448 TSval=3140224050 TSecr=83370926 [TCP PDU reassembled in 2977]"
"1977","4.838968","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=805070 Ack=438 Win=114 Len=1448 TSval=3140224050 TSecr=83370926 [TCP PDU reassembled in 3066]"
"1978","4.838968","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=806518 Ack=438 Win=114 Len=1448 TSval=3140224050 TSecr=83370926 [TCP PDU reassembled in 3066]"
"1979","4.838968","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=807966 Ack=438 Win=114 Len=1448 TSval=3140224050 TSecr=83370926 [TCP PDU reassembled in 3066]"
"1980","4.838968","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=809414 Ack=438 Win=114 Len=1448 TSval=3140224050 TSecr=83370926 [TCP PDU reassembled in 3066]"
"1981","4.838968","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1285405 Ack=439 Win=122 Len=1448 TSval=3140224050 TSecr=83370926 [TCP PDU reassembled in 2977]"
"1982","4.838968","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=810862 Ack=438 Win=114 Len=1448 TSval=3140224050 TSecr=83370926 [TCP PDU reassembled in 3066]"
"1983","4.838968","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1286853 Ack=439 Win=122 Len=1448 TSval=3140224050 TSecr=83370926 [TCP PDU reassembled in 2977]"
"1984","4.839021","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=439 Ack=1288301 Win=98 Len=0 TSval=83370938 TSecr=3140224050"
"1985","4.839065","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=438 Ack=812310 Win=380 Len=0 TSval=83370938 TSecr=3140224050"
"1986","4.842341","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1288301 Ack=439 Win=122 Len=1448 TSval=3140224050 TSecr=83370926 [TCP PDU reassembled in 2977]"
"1987","4.842370","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=439 Ack=1289749 Win=99 Len=0 TSval=83370942 TSecr=3140224050"
"1988","4.853317","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=812310 Ack=438 Win=114 Len=1448 TSval=3140224065 TSecr=83370938 [TCP PDU reassembled in 3066]"
"1989","4.853317","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=813758 Ack=438 Win=114 Len=1448 TSval=3140224065 TSecr=83370938 [TCP PDU reassembled in 3066]"
"1990","4.853317","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1289749 Ack=439 Win=122 Len=1448 TSval=3140224065 TSecr=83370938 [TCP PDU reassembled in 2977]"
"1991","4.853317","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=815206 Ack=438 Win=114 Len=1448 TSval=3140224065 TSecr=83370938 [TCP PDU reassembled in 3066]"
"1992","4.853317","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=816654 Ack=438 Win=114 Len=1448 TSval=3140224065 TSecr=83370938 [TCP PDU reassembled in 3066]"
"1993","4.853317","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=818102 Ack=438 Win=114 Len=1448 TSval=3140224065 TSecr=83370938 [TCP PDU reassembled in 3066]"
"1994","4.853317","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1291197 Ack=439 Win=122 Len=1448 TSval=3140224065 TSecr=83370938 [TCP PDU reassembled in 2977]"
"1995","4.853317","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1292645 Ack=439 Win=122 Len=1448 TSval=3140224065 TSecr=83370938 [TCP PDU reassembled in 2977]"
"1996","4.853317","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1294093 Ack=439 Win=122 Len=1448 TSval=3140224065 TSecr=83370938 [TCP PDU reassembled in 2977]"
"1997","4.853405","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=438 Ack=819550 Win=382 Len=0 TSval=83370953 TSecr=3140224065"
"1998","4.853475","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=439 Ack=1295541 Win=100 Len=0 TSval=83370953 TSecr=3140224065"
"1999","4.862954","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1295541 Ack=439 Win=122 Len=1448 TSval=3140224077 TSecr=83370953 [TCP PDU reassembled in 2977]"
"2000","4.862954","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=819550 Ack=438 Win=114 Len=1448 TSval=3140224077 TSecr=83370953 [TCP PDU reassembled in 3066]"
"2001","4.862954","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1296989 Ack=439 Win=122 Len=1448 TSval=3140224077 TSecr=83370953 [TCP PDU reassembled in 2977]"
"2002","4.862954","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=820998 Ack=438 Win=114 Len=1448 TSval=3140224077 TSecr=83370953 [TCP PDU reassembled in 3066]"
"2003","4.862954","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1298437 Ack=439 Win=122 Len=1448 TSval=3140224077 TSecr=83370953 [TCP PDU reassembled in 2977]"
"2004","4.862954","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=822446 Ack=438 Win=114 Len=1448 TSval=3140224077 TSecr=83370953 [TCP PDU reassembled in 3066]"
"2005","4.862954","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=823894 Ack=438 Win=114 Len=1448 TSval=3140224077 TSecr=83370953 [TCP PDU reassembled in 3066]"
"2006","4.862954","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1299885 Ack=439 Win=122 Len=1448 TSval=3140224077 TSecr=83370953 [TCP PDU reassembled in 2977]"
"2007","4.862954","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=825342 Ack=438 Win=114 Len=1448 TSval=3140224077 TSecr=83370953 [TCP PDU reassembled in 3066]"
"2008","4.863035","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=439 Ack=1301333 Win=102 Len=0 TSval=83370962 TSecr=3140224077"
"2009","4.863089","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=438 Ack=826790 Win=384 Len=0 TSval=83370962 TSecr=3140224077"
"2010","4.864322","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1301333 Ack=439 Win=122 Len=1448 TSval=3140224077 TSecr=83370953 [TCP PDU reassembled in 2977]"
"2011","4.879579","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=826790 Ack=438 Win=114 Len=1448 TSval=3140224093 TSecr=83370962 [TCP PDU reassembled in 3066]"
"2012","4.879579","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1302781 Ack=439 Win=122 Len=1448 TSval=3140224093 TSecr=83370962 [TCP PDU reassembled in 2977]"
"2013","4.879579","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=828238 Ack=438 Win=114 Len=1448 TSval=3140224093 TSecr=83370962 [TCP PDU reassembled in 3066]"
"2014","4.879579","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [PSH, ACK] Seq=829686 Ack=438 Win=114 Len=1448 TSval=3140224093 TSecr=83370962 [TCP PDU reassembled in 3066]"
"2015","4.879579","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1304229 Ack=439 Win=122 Len=1448 TSval=3140224093 TSecr=83370962 [TCP PDU reassembled in 2977]"
"2016","4.879579","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=831134 Ack=438 Win=114 Len=1448 TSval=3140224093 TSecr=83370962 [TCP PDU reassembled in 3066]"
"2017","4.879579","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1305677 Ack=439 Win=122 Len=1448 TSval=3140224093 TSecr=83370962 [TCP PDU reassembled in 2977]"
"2018","4.879579","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1307125 Ack=439 Win=122 Len=1448 TSval=3140224093 TSecr=83370962 [TCP PDU reassembled in 2977]"
"2019","4.879729","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=438 Ack=832582 Win=385 Len=0 TSval=83370979 TSecr=3140224093"
"2020","4.879829","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=439 Ack=1308573 Win=103 Len=0 TSval=83370979 TSecr=3140224077"
"2021","4.880222","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=832582 Ack=438 Win=114 Len=1448 TSval=3140224093 TSecr=83370962 [TCP PDU reassembled in 3066]"
"2022","4.880262","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=438 Ack=834030 Win=385 Len=0 TSval=83370980 TSecr=3140224093"
"2023","4.898829","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1308573 Ack=439 Win=122 Len=1448 TSval=3140224106 TSecr=83370979 [TCP PDU reassembled in 2977]"
"2024","4.898829","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=834030 Ack=438 Win=114 Len=1448 TSval=3140224106 TSecr=83370980 [TCP PDU reassembled in 3066]"
"2025","4.898829","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=835478 Ack=438 Win=114 Len=1448 TSval=3140224106 TSecr=83370980 [TCP PDU reassembled in 3066]"
"2026","4.898829","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1310021 Ack=439 Win=122 Len=1448 TSval=3140224106 TSecr=83370979 [TCP PDU reassembled in 2977]"
"2027","4.898829","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=836926 Ack=438 Win=114 Len=1448 TSval=3140224106 TSecr=83370980 [TCP PDU reassembled in 3066]"
"2028","4.898829","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=838374 Ack=438 Win=114 Len=1448 TSval=3140224106 TSecr=83370980 [TCP PDU reassembled in 3066]"
"2029","4.898829","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=839822 Ack=438 Win=114 Len=1448 TSval=3140224106 TSecr=83370980 [TCP PDU reassembled in 3066]"
"2030","4.898829","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1311469 Ack=439 Win=122 Len=1448 TSval=3140224106 TSecr=83370979 [TCP PDU reassembled in 2977]"
"2031","4.898829","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1312917 Ack=439 Win=122 Len=1448 TSval=3140224106 TSecr=83370979 [TCP PDU reassembled in 2977]"
"2032","4.898829","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1314365 Ack=439 Win=122 Len=1448 TSval=3140224106 TSecr=83370979 [TCP PDU reassembled in 2977]"
"2033","4.898916","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=439 Ack=1315813 Win=105 Len=0 TSval=83370998 TSecr=3140224106"
"2034","4.898988","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=438 Ack=841270 Win=387 Len=0 TSval=83370998 TSecr=3140224106"
"2035","4.922654","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1315813 Ack=439 Win=122 Len=1448 TSval=3140224123 TSecr=83370998 [TCP PDU reassembled in 2977]"
"2036","4.922654","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=841270 Ack=438 Win=114 Len=1448 TSval=3140224123 TSecr=83370998 [TCP PDU reassembled in 3066]"
"2037","4.922654","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1317261 Ack=439 Win=122 Len=1448 TSval=3140224123 TSecr=83370998 [TCP PDU reassembled in 2977]"
"2038","4.922654","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=842718 Ack=438 Win=114 Len=1448 TSval=3140224123 TSecr=83370998 [TCP PDU reassembled in 3066]"
"2039","4.922654","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=844166 Ack=438 Win=114 Len=1448 TSval=3140224123 TSecr=83370998 [TCP PDU reassembled in 3066]"
"2040","4.922654","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1318709 Ack=439 Win=122 Len=1448 TSval=3140224123 TSecr=83370998 [TCP PDU reassembled in 2977]"
"2041","4.922654","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=845614 Ack=438 Win=114 Len=1448 TSval=3140224123 TSecr=83370998 [TCP PDU reassembled in 3066]"
"2042","4.922654","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1320157 Ack=439 Win=122 Len=1448 TSval=3140224123 TSecr=83370998 [TCP PDU reassembled in 2977]"
"2043","4.922654","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=847062 Ack=438 Win=114 Len=1448 TSval=3140224123 TSecr=83370998 [TCP PDU reassembled in 3066]"
"2044","4.922654","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1321605 Ack=439 Win=122 Len=1448 TSval=3140224123 TSecr=83370998 [TCP PDU reassembled in 2977]"
"2045","4.922683","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=439 Ack=1323053 Win=107 Len=0 TSval=83371022 TSecr=3140224123"
"2046","4.922704","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=438 Ack=848510 Win=389 Len=0 TSval=83371022 TSecr=3140224123"
"2047","4.930722","ea:35:86:dc:df:62","Intel_5f:85:b1","ARP","42","Who has 10.216.143.252? Tell 10.216.143.141"
"2048","4.930741","Intel_5f:85:b1","ea:35:86:dc:df:62","ARP","42","10.216.143.252 is at dc:45:46:5f:85:b1"
"2049","4.931626","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1323053 Ack=439 Win=122 Len=1448 TSval=3140224147 TSecr=83371022 [TCP PDU reassembled in 2977]"
"2050","4.931626","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=848510 Ack=438 Win=114 Len=1448 TSval=3140224147 TSecr=83371022 [TCP PDU reassembled in 3066]"
"2051","4.931626","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=849958 Ack=438 Win=114 Len=1448 TSval=3140224147 TSecr=83371022 [TCP PDU reassembled in 3066]"
"2052","4.931626","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=851406 Ack=438 Win=114 Len=1448 TSval=3140224147 TSecr=83371022 [TCP PDU reassembled in 3066]"
"2053","4.931626","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=852854 Ack=438 Win=114 Len=1448 TSval=3140224147 TSecr=83371022 [TCP PDU reassembled in 3066]"
"2054","4.931626","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1324501 Ack=439 Win=122 Len=1448 TSval=3140224147 TSecr=83371022 [TCP PDU reassembled in 2977]"
"2055","4.931674","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=439 Ack=1325949 Win=108 Len=0 TSval=83371031 TSecr=3140224147"
"2056","4.931706","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=438 Ack=854302 Win=390 Len=0 TSval=83371031 TSecr=3140224147"
"2057","4.933237","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=854302 Ack=438 Win=114 Len=1448 TSval=3140224147 TSecr=83371022 [TCP PDU reassembled in 3066]"
"2058","4.933237","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1325949 Ack=439 Win=122 Len=1448 TSval=3140224147 TSecr=83371022 [TCP PDU reassembled in 2977]"
"2059","4.933271","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=439 Ack=1327397 Win=108 Len=0 TSval=83371033 TSecr=3140224147"
"2060","4.933855","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1327397 Ack=439 Win=122 Len=1448 TSval=3140224147 TSecr=83371022 [TCP PDU reassembled in 2977]"
"2061","4.935501","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1328845 Ack=439 Win=122 Len=1448 TSval=3140224147 TSecr=83371022 [TCP PDU reassembled in 2977]"
"2062","4.935531","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=439 Ack=1330293 Win=109 Len=0 TSval=83371035 TSecr=3140224147"
"2063","4.940920","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=855750 Ack=438 Win=114 Len=1448 TSval=3140224156 TSecr=83371031 [TCP PDU reassembled in 3066]"
"2064","4.940920","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=857198 Ack=438 Win=114 Len=1448 TSval=3140224156 TSecr=83371031 [TCP PDU reassembled in 3066]"
"2065","4.940920","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=858646 Ack=438 Win=114 Len=1448 TSval=3140224156 TSecr=83371031 [TCP PDU reassembled in 3066]"
"2066","4.940920","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=860094 Ack=438 Win=114 Len=1448 TSval=3140224156 TSecr=83371031 [TCP PDU reassembled in 3066]"
"2067","4.940920","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1330293 Ack=439 Win=122 Len=1448 TSval=3140224157 TSecr=83371033 [TCP PDU reassembled in 2977]"
"2068","4.940920","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1331741 Ack=439 Win=122 Len=1448 TSval=3140224157 TSecr=83371033 [TCP PDU reassembled in 2977]"
"2069","4.940963","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=438 Ack=861542 Win=392 Len=0 TSval=83371040 TSecr=3140224147"
"2070","4.941002","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=439 Ack=1333189 Win=109 Len=0 TSval=83371040 TSecr=3140224157"
"2071","4.942864","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1333189 Ack=439 Win=122 Len=1448 TSval=3140224157 TSecr=83371033 [TCP PDU reassembled in 2977]"
"2072","4.945293","184.26.54.195","10.216.143.252","SSL","1262","Continuation Data"
"2073","4.954330","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=861542 Ack=438 Win=114 Len=1448 TSval=3140224170 TSecr=83371040 [TCP PDU reassembled in 3066]"
"2074","4.954404","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=438 Ack=862990 Win=392 Len=0 TSval=83371054 TSecr=3140224170"
"2075","4.955338","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=862990 Ack=438 Win=114 Len=1448 TSval=3140224170 TSecr=83371040 [TCP PDU reassembled in 3066]"
"2076","4.955338","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1334637 Ack=439 Win=122 Len=1448 TSval=3140224170 TSecr=83371040 [TCP PDU reassembled in 2977]"
"2077","4.955338","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=864438 Ack=438 Win=114 Len=1448 TSval=3140224170 TSecr=83371040 [TCP PDU reassembled in 3066]"
"2078","4.955338","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1336085 Ack=439 Win=122 Len=1448 TSval=3140224170 TSecr=83371040 [TCP PDU reassembled in 2977]"
"2079","4.955424","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=438 Ack=865886 Win=393 Len=0 TSval=83371055 TSecr=3140224170"
"2080","4.955508","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=439 Ack=1337533 Win=110 Len=0 TSval=83371055 TSecr=3140224157"
"2081","4.957360","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=865886 Ack=438 Win=114 Len=1448 TSval=3140224170 TSecr=83371040 [TCP PDU reassembled in 3066]"
"2082","4.957360","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=867334 Ack=438 Win=114 Len=1448 TSval=3140224170 TSecr=83371040 [TCP PDU reassembled in 3066]"
"2083","4.957360","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1337533 Ack=439 Win=122 Len=1448 TSval=3140224170 TSecr=83371040 [TCP PDU reassembled in 2977]"
"2084","4.957416","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=438 Ack=868782 Win=394 Len=0 TSval=83371057 TSecr=3140224170"
"2085","4.957477","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=439 Ack=1338981 Win=111 Len=0 TSval=83371057 TSecr=3140224170"
"2086","4.959426","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1338981 Ack=439 Win=122 Len=1448 TSval=3140224170 TSecr=83371040 [TCP PDU reassembled in 2977]"
"2087","4.980016","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1340429 Ack=439 Win=122 Len=1448 TSval=3140224180 TSecr=83371055 [TCP PDU reassembled in 2977]"
"2088","4.980016","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=868782 Ack=438 Win=114 Len=1448 TSval=3140224180 TSecr=83371055 [TCP PDU reassembled in 3066]"
"2089","4.980016","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1341877 Ack=439 Win=122 Len=1448 TSval=3140224180 TSecr=83371055 [TCP PDU reassembled in 2977]"
"2090","4.980016","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=870230 Ack=438 Win=114 Len=1448 TSval=3140224180 TSecr=83371055 [TCP PDU reassembled in 3066]"
"2091","4.980016","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1343325 Ack=439 Win=122 Len=1448 TSval=3140224180 TSecr=83371055 [TCP PDU reassembled in 2977]"
"2092","4.980016","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=871678 Ack=438 Win=114 Len=1448 TSval=3140224180 TSecr=83371055 [TCP PDU reassembled in 3066]"
"2093","4.980016","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=873126 Ack=438 Win=114 Len=1448 TSval=3140224182 TSecr=83371057 [TCP PDU reassembled in 3066]"
"2094","4.980085","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=439 Ack=1344773 Win=112 Len=0 TSval=83371079 TSecr=3140224170"
"2095","4.980137","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=438 Ack=874574 Win=395 Len=0 TSval=83371079 TSecr=3140224182"
"2096","4.980652","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=874574 Ack=438 Win=114 Len=1448 TSval=3140224182 TSecr=83371057 [TCP PDU reassembled in 3066]"
"2097","4.999191","10.216.143.252","184.26.54.195","TCP","54","56112  >  443 [ACK] Seq=1 Ack=7385 Win=511 Len=0"
"2098","5.030300","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=438 Ack=876022 Win=396 Len=0 TSval=83371130 TSecr=3140224182"
"2099","5.202104","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=876022 Ack=438 Win=114 Len=1448 TSval=3140224207 TSecr=83371079 [TCP PDU reassembled in 3066]"
"2100","5.202104","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1344773 Ack=439 Win=122 Len=1448 TSval=3140224207 TSecr=83371079 [TCP PDU reassembled in 2977]"
"2101","5.202104","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=877470 Ack=438 Win=114 Len=1448 TSval=3140224207 TSecr=83371079 [TCP PDU reassembled in 3066]"
"2102","5.202104","92.223.116.253","10.216.143.252","TCP","1514","80  >  57205 [ACK] Seq=1346221 Ack=439 Win=122 Len=1448 TSval=3140224207 TSecr=83371079 [TCP PDU reassembled in 2977]"
"2103","5.202104","92.223.116.253","10.216.143.252","TCP","1514","80  >  57273 [ACK] Seq=878918 Ack=438 Win=114 Len=1448 TSval=3140224207 TSecr=83371079 [TCP PDU reassembled in 3066]"
